Normal	Paragraph	1	Indeed it is difficult to know how man ever managed large flocks of sheep on the rough and hilly terrain of these areas without the help of these wonderful dogs.  The strains which proved most adept at the specialized type of work that was required were highly prized and selectively bred from.  This produced the sort of collie we know today and from looking at very old photographs it is remarkable how little they have changed in the last hundred years or so.  It proves that the early flockmasters knew well the type of dog that was built on the correct lines for the job it was intended to do.
Normal	Responses	1	Indeed it isdiffuclt fto know how many evet rmanaged large flocks of hseep on the rought and hilly terrain of these areas without the help of these wonderful dogs. The strains which proved most adept at the specialized tyep of work ahtat was requiered were highly prized and from looking at the very old pahotographs it is remarkable how little they ahve changed in the last hundred years or so. It proves that the early lfockmasters knew wel lthe type of dog that was built on the correct lines of for the job it was intended to do.
Normal	ReactionTimes	1	1393524024628,1393524024732,1393524024852,1393524025036,1393524025180,1393524025348,1393524025420,1393524025524,1393524025612,1393524025772,1393524026212,1393524026276,1393524026500,1393524026588,1393524026764,1393524026892,1393524026988,1393524027076,1393524027116,1393524027300,1393524027468,1393524027580,1393524028540,1393524028580,1393524028636,1393524028684,1393524028788,1393524028796,1393524028844,1393524028916,1393524029020,1393524029100,1393524029196,1393524029220,1393524029308,1393524029380,1393524029500,1393524029660,1393524030580,1393524030668,1393524030748,1393524030860,1393524030924,1393524030956,1393524030964,1393524031028,1393524031988,1393524032132,1393524032236,1393524032308,1393524032380,1393524032588,1393524032620,1393524033532,1393524033580,1393524033636,1393524034012,1393524034092,1393524034172,1393524034324,1393524034444,1393524034572,1393524034628,1393524034748,1393524034860,1393524034924,1393524034988,1393524035076,1393524035140,1393524035276,1393524035284,1393524035476,1393524035636,1393524035660,1393524035820,1393524035924,1393524035972,1393524036052,1393524036068,1393524036172,1393524036196,1393524036452,1393524036588,1393524036668,1393524036740,1393524036796,1393524036948,1393524037044,1393524037148,1393524037252,1393524037340,1393524037404,1393524037516,1393524037620,1393524037644,1393524037748,1393524037924,1393524038004,1393524038116,1393524038212,1393524038292,1393524038380,1393524038540,1393524038604,1393524038676,1393524038740,1393524038812,1393524038900,1393524039068,1393524039148,1393524039252,1393524039308,1393524039340,1393524039396,1393524039548,1393524039772,1393524039940,1393524040036,1393524040100,1393524040172,1393524040292,1393524040380,1393524040492,1393524040548,1393524040636,1393524040724,1393524040820,1393524040900,1393524040956,1393524041044,1393524041124,1393524041164,1393524041220,1393524041284,1393524041348,1393524041452,1393524041460,1393524041564,1393524041692,1393524041788,1393524041892,1393524042004,1393524042124,1393524042188,1393524042212,1393524042316,1393524042500,1393524042780,1393524042900,1393524043004,1393524043060,1393524043132,1393524043308,1393524043348,1393524043540,1393524043620,1393524043668,1393524043772,1393524043860,1393524043956,1393524044028,1393524044132,1393524044236,1393524044428,1393524044708,1393524044844,1393524044852,1393524044956,1393524045084,1393524045188,1393524045356,1393524045420,1393524045508,1393524045564,1393524045636,1393524045716,1393524045812,1393524045876,1393524045940,1393524046044,1393524046092,1393524046180,1393524046236,1393524046332,1393524046420,1393524046540,1393524046612,1393524046812,1393524046876,1393524046988,1393524047036,1393524047100,1393524047196,1393524047236,1393524047324,1393524047452,1393524047636,1393524047716,1393524047812,1393524047900,1393524048132,1393524048252,1393524048348,1393524048404,1393524048484,1393524048524,1393524048588,1393524048700,1393524048780,1393524048892,1393524049028,1393524049108,1393524049188,1393524049332,1393524049460,1393524049580,1393524049868,1393524050084,1393524050164,1393524050356,1393524050460,1393524050508,1393524050532,1393524050644,1393524050724,1393524050780,1393524050852,1393524050908,1393524051028,1393524051100,1393524051172,1393524051276,1393524051388,1393524051452,1393524052252,1393524052412,1393524052852,1393524052964,1393524053044,1393524053076,1393524053196,1393524053284,1393524053356,1393524053436,1393524053540,1393524053628,1393524053684,1393524053780,1393524054420,1393524054508,1393524054700,1393524054780,1393524054932,1393524055004,1393524055100,1393524055220,1393524055372,1393524055564,1393524055644,1393524055716,1393524055812,1393524055980,1393524056060,1393524056252,1393524056532,1393524056636,1393524056740,1393524056892,1393524057156,1393524057364,1393524057444,1393524057524,1393524057620,1393524057644,1393524057724,1393524058052,1393524058236,1393524058276,1393524058340,1393524058380,1393524058508,1393524058708,1393524058884,1393524058908,1393524059108,1393524059196,1393524059300,1393524059636,1393524059740,1393524059804,1393524059900,1393524059996,1393524060084,1393524060148,1393524060356,1393524060636,1393524060772,1393524060844,1393524060996,1393524061084,1393524061252,1393524061420,1393524061476,1393524061548,1393524061668,1393524061764,1393524061796,1393524061884,1393524062028,1393524062116,1393524062252,1393524062428,1393524062500,1393524062580,1393524062644,1393524062780,1393524064436,1393524064540,1393524064644,1393524064660,1393524065028,1393524065124,1393524065188,1393524065268,1393524065356,1393524065452,1393524065572,1393524065668,1393524065764,1393524065860,1393524065956,1393524066060,1393524066132,1393524066188,1393524066228,1393524066300,1393524066348,1393524066404,1393524066524,1393524066604,1393524066708,1393524066836,1393524066932,1393524066940,1393524067012,1393524067100,1393524067132,1393524067204,1393524067292,1393524067364,1393524067476,1393524067484,1393524067596,1393524067684,1393524067772,1393524068132,1393524068228,1393524068300,1393524068404,1393524068412,1393524068484,1393524068668,1393524068732,1393524068804,1393524068892,1393524068956,1393524068964,1393524069084,1393524069124,1393524069220,1393524069276,1393524069324,1393524069388,1393524069492,1393524069532,1393524069620,1393524069796,1393524069980,1393524070092,1393524070204,1393524070308,1393524070492,1393524070548,1393524070620,1393524070692,1393524070748,1393524070812,1393524070924,1393524071036,1393524071140,1393524071220,1393524071292,1393524071444,1393524071540,1393524071828,1393524071924,1393524072300,1393524072452,1393524072572,1393524072620,1393524072732,1393524072820,1393524072940,1393524073004,1393524073068,1393524073156,1393524073228,1393524073316,1393524073340,1393524073428,1393524073500,1393524073620,1393524073716,1393524073820,1393524073916,1393524074388,1393524074444,1393524074540,1393524074636,1393524074724,1393524074932,1393524075140,1393524075204,1393524075324,1393524075436,1393524075484,1393524076164,1393524076252,1393524076300,1393524076348,1393524076444,1393524076548,1393524076660,1393524077764,1393524077956,1393524078052,1393524078084,1393524078164,1393524078260,1393524078388,1393524078452,1393524078596,1393524078748,1393524078756,1393524078852,1393524078932,1393524078964,1393524079044,1393524079108,1393524079172,1393524079244,1393524079276,1393524079348,1393524079452,1393524079516,1393524079620,1393524079932,1393524080060,1393524080124,1393524080196,1393524080340,1393524080404,1393524080452,1393524080540,1393524080596,1393524080692,1393524080708,1393524080876,1393524080964,1393524081084,1393524081156,1393524081188,1393524081284,1393524081364,1393524081412,1393524081540,1393524081596,1393524081644,1393524081692,1393524081812,1393524081852,1393524081940,1393524082548,1393524082660,1393524082716,1393524082844,1393524083004,1393524083276,1393524083396,1393524083484,1393524083508,1393524083596,1393524083668,1393524083740,1393524083764,1393524083884,1393524084004,1393524084164,1393524084268,1393524085156,1393524085276,1393524085340,1393524085420,1393524085508,1393524085548,1393524085612,1393524085660,1393524085780,1393524085876,1393524085964,1393524086044,1393524086116,1393524086196,1393524086252,1393524086308,1393524086356,1393524086540,1393524086596,1393524086668,1393524086740,1393524086796,1393524086908,1393524087084,1393524087268,1393524087452,1393524087628,1393524087708,1393524087844,1393524087948,1393524088324,1393524088436,1393524088524,1393524088740,
QData	0	85	0	15
TalkWord	Paragraph	1	Border Collies have become the chief participant in the sport of agility. Their natural athleticism and keenness to please have made them a very suitable subject for this sport, where the main requirements are speed and the ability to clear a variety of jumps, weave through poles, and go through tunnels.  If the Border Collie has a fault in this sport, it is that it can be faster than the handler, and this can lead to errors.  It is no coincidence, though, that the top agility dog has been a Border Collie since they started recording winners.  Working trials are yet another canine sphere where Border Collies have become the dog to beat.
TalkWord	Responses	1	Border Collie shave become the chiefr particpatnt in the posrt of ahgility. Their natural athelticism and keenness to please have made them va very suitable sujbect for this sport, where the main requirements are speed and the ability to clear a vairety of jumps, weave through poles ,and tgo through stunenels. The Border Colie has a fault in this sport, it is that it can be faster tahn the handler, and thi si a fault can lead to errors. It is no conincidence , though that hte top agility dog has been a Border Collie since they started recording winners. Working trials are tyet another canine sphere where Border Collies have become the dog to bea.t
TalkWord	ReactionTimes	1	1393524225652,1393524226356,1393524226436,1393524226524,1393524226684,1393524226732,1393524226796,1393524227228,1393524227324,1393524227492,1393524227644,1393524227708,1393524227748,1393524227852,1393524227860,1393524227940,1393524228004,1393524228060,1393524228140,1393524228196,1393524228444,1393524228548,1393524228732,1393524228780,1393524228844,1393524228900,1393524228988,1393524229036,1393524229124,1393524229172,1393524229212,1393524229348,1393524229428,1393524229492,1393524229580,1393524229668,1393524230020,1393524230652,1393524230764,1393524230844,1393524230908,1393524231076,1393524231172,1393524231220,1393524231340,1393524231380,1393524231452,1393524231644,1393524231788,1393524231844,1393524231932,1393524231988,1393524232044,1393524232084,1393524232196,1393524232492,1393524232596,1393524232708,1393524232764,1393524232820,1393524232916,1393524233108,1393524233140,1393524233252,1393524233356,1393524233404,1393524233580,1393524233708,1393524233716,1393524233740,1393524233892,1393524233972,1393524234052,1393524234172,1393524234804,1393524234900,1393524235116,1393524235196,1393524235252,1393524235324,1393524235388,1393524235420,1393524235540,1393524235581,1393524235708,1393524235804,1393524235932,1393524236188,1393524236284,1393524236372,1393524237196,1393524237260,1393524237388,1393524237476,1393524237572,1393524238068,1393524238228,1393524238284,1393524238404,1393524238476,1393524238548,1393524238628,1393524238956,1393524239044,1393524239076,1393524239116,1393524239204,1393524239308,1393524239460,1393524239524,1393524240052,1393524240172,1393524240220,1393524240396,1393524240500,1393524240660,1393524240700,1393524240748,1393524240836,1393524240916,1393524240948,1393524241044,1393524241132,1393524241196,1393524241228,1393524241316,1393524241388,1393524241428,1393524241516,1393524241524,1393524241604,1393524241652,1393524241740,1393524241908,1393524241916,1393524242348,1393524242436,1393524242492,1393524242588,1393524242612,1393524242668,1393524242884,1393524243356,1393524243444,1393524243564,1393524243636,1393524243668,1393524243764,1393524243844,1393524243900,1393524243996,1393524244108,1393524244236,1393524244348,1393524244412,1393524244516,1393524244540,1393524244692,1393524244788,1393524244988,1393524245324,1393524245572,1393524245756,1393524245860,1393524245980,1393524246052,1393524246172,1393524246212,1393524246284,1393524246396,1393524246429,1393524246492,1393524246532,1393524246684,1393524246796,1393524246836,1393524246884,1393524246964,1393524247180,1393524247204,1393524247292,1393524247324,1393524247436,1393524247524,1393524247596,1393524247708,1393524247724,1393524247812,1393524247868,1393524247940,1393524247964,1393524248060,1393524248164,1393524248228,1393524248292,1393524248356,1393524248404,1393524248476,1393524248572,1393524248660,1393524248724,1393524248788,1393524248860,1393524248964,1393524249076,1393524249140,1393524249188,1393524249300,1393524249324,1393524249452,1393524249532,1393524250100,1393524250172,1393524250292,1393524250348,1393524250428,1393524250572,1393524250748,1393524250836,1393524250948,1393524251060,1393524251076,1393524251276,1393524251364,1393524251436,1393524251477,1393524251516,1393524251580,1393524251716,1393524251764,1393524252292,1393524252380,1393524252436,1393524252564,1393524252676,1393524252812,1393524252852,1393524252900,1393524253044,1393524253148,1393524253244,1393524253316,1393524253412,1393524253476,1393524253588,1393524253668,1393524253788,1393524253876,1393524253948,1393524254052,1393524254652,1393524254716,1393524254780,1393524254844,1393524254924,1393524255004,1393524255044,1393524255116,1393524255300,1393524255484,1393524255564,1393524255684,1393524255780,1393524255892,1393524256068,1393524256084,1393524256204,1393524256308,1393524256396,1393524256484,1393524256588,1393524256652,1393524256748,1393524256812,1393524256876,1393524256956,1393524257052,1393524257076,1393524257156,1393524257220,1393524257404,1393524257460,1393524257524,1393524257700,1393524257702,1393524257756,1393524258252,1393524258380,1393524258444,1393524258572,1393524259004,1393524259068,1393524259164,1393524259204,1393524259308,1393524259372,1393524259468,1393524259532,1393524259604,1393524259700,1393524259772,1393524260012,1393524260452,1393524260468,1393524260668,1393524260852,1393524261284,1393524261444,1393524261492,1393524261612,1393524261692,1393524261748,1393524262404,1393524262476,1393524262501,1393524262556,1393524263380,1393524263508,1393524263588,1393524263692,1393524263844,1393524263916,1393524263980,1393524264308,1393524264444,1393524264604,1393524264772,1393524264852,1393524264924,1393524264964,1393524265052,1393524265084,1393524265180,1393524265292,1393524265372,1393524265452,1393524265532,1393524265572,1393524265668,1393524265748,1393524265780,1393524265860,1393524265924,1393524265996,1393524266005,1393524266068,1393524266156,1393524266212,1393524266244,1393524266580,1393524266668,1393524266732,1393524266780,1393524266956,1393524267020,1393524267068,1393524267228,1393524267308,1393524267444,1393524267604,1393524267772,1393524267836,1393524267948,1393524268012,1393524268060,1393524268148,1393524268172,1393524268788,1393524268860,1393524268916,1393524269044,1393524269108,1393524269156,1393524269244,1393524269308,1393524269420,1393524269468,1393524269556,1393524269684,1393524269724,1393524269804,1393524269908,1393524269988,1393524270012,1393524270188,1393524270284,1393524270292,1393524270444,1393524270588,1393524270732,1393524270804,1393524270844,1393524270908,1393524271028,1393524271124,1393524271212,1393524271644,1393524271796,1393524271900,1393524271980,1393524272108,1393524272172,1393524272260,1393524272364,1393524272396,1393524272676,1393524272796,1393524272844,1393524272908,1393524272980,1393524273012,1393524273084,1393524273188,1393524274388,1393524274508,1393524274588,1393524274692,1393524274708,1393524274804,1393524274868,1393524274940,1393524276404,1393524276476,1393524276556,1393524276588,1393524276668,1393524276708,1393524276780,1393524276908,1393524277252,1393524277340,1393524277388,1393524277460,1393524277676,1393524277780,1393524277940,1393524278044,1393524278132,1393524278532,1393524278612,1393524278668,1393524278980,1393524279084,1393524279148,1393524279236,1393524279308,1393524279404,1393524279500,1393524279572,1393524279620,1393524279748,1393524279828,1393524279860,1393524280068,1393524280668,1393524280956,1393524281044,1393524281148,1393524281316,1393524281404,1393524281532,1393524281700,1393524281804,1393524282228,1393524282284,1393524282372,1393524282444,1393524282524,1393524282628,1393524282676,1393524282772,1393524282844,1393524282908,1393524283004,1393524283036,1393524283148,1393524283164,1393524283300,1393524283308,1393524283388,1393524283444,1393524283564,1393524283620,1393524283684,1393524283836,1393524283924,1393524284124,1393524284228,1393524284372,1393524284452,1393524284532,1393524284596,1393524284676,1393524284932,1393524284988,1393524285124,1393524285172,1393524285284,1393524285356,1393524285420,1393524285468,1393524285532,1393524285692,1393524285860,1393524285924,1393524285980,1393524286036,1393524286148,1393524286388,1393524286492,1393524286636,1393524286732,1393524286900,1393524286964,1393524286996,1393524287500,1393524287620,1393524287796,1393524287956,1393524287996,1393524288092,1393524288164,1393524288340,1393524288372,1393524288444,1393524288524,1393524288692,1393524288724,1393524288852,1393524288941,1393524289028,1393524289108,1393524289180,1393524289420,1393524289460,1393524289604,1393524289716,1393524289892,1393524289972,1393524290124,1393524290228,1393524290372,1393524290452,1393524290604,1393524290684,1393524290780,1393524290860,1393524290956,1393524291020,1393524291052,1393524291132,1393524291164,1393524291276,1393524291340,1393524291516,1393524291596,1393524291668,1393524291772,1393524291836,1393524291884,1393524292140,1393524292292,1393524292380,1393524292452,1393524292628,1393524292684,1393524292764,1393524292796,1393524293484,1393524293644,1393524293740,1393524293812,1393524293940,1393524294068,1393524294084,1393524294492,1393524294564,1393524294652,1393524294700,1393524294812,1393524295268,1393524295380,1393524295452,1393524295500,1393524295564,1393524295660,1393524295724,1393524295756,1393524295876,1393524295884,1393524295956,1393524296020,1393524296220,1393524296316,1393524296396,1393524296556,1393524296588,1393524296740,1393524296860,1393524297028,1393524297116,1393524297188,1393524297268,1393524297356,1393524297476,1393524297556,1393524297692,1393524297772,1393524297860,1393524297948,1393524298060,1393524298076,1393524298316,1393524298444,1393524298588,1393524298700,1393524298892,1393524298956,1393524299420,1393524299668,1393524299796,1393524299972,1393524300124,1393524300164,1393524300252,1393524300260,1393524300364,1393524300436,1393524300492,1393524300556,1393524300628,1393524300708,1393524300876,1393524301004,1393524301188,1393524301260,1393524301340,1393524301396,1393524301444,1393524301516,1393524301596,1393524301612,1393524301724,1393524301868,1393524301972,1393524302076,1393524302500,1393524302588,1393524302660,1393524302716,1393524302780,1393524302876,1393524302948,1393524303068,1393524303612,
TalkLetter	Paragraph	1	Dogs have been part of human life since before history was recorded.  People started to make use of dogs very early in their relationship. First, they were used as guards for the home, and later as guards for other properties, such as livestock. In early times, they were guards only, and there is no written record of dogs working with livestock in any way until the Book of Job in the Old Testament.  Even here they are referred to only briefly, and it would seem that they were guard dogs only, even then.  The first modern reference to a dog working sheep in a similar manner to the modern Border Collie was made in the seventeenth century.
TalkLetter	Responses	1	Dogs have Been part of human life since before history was recorded. People started to make use of dogs very early in thei relationship. First, they were used as guards for the home, and later as guards for other properties, such as livestock. In early times, they were guards only, and there is no written record of dogs woking with livestock in any way until the Book of Job Testament. Even herethey are referred to only brieefly , and it would seem that they were guard dogs only, even then. Th efirst modern referencce to a dog working sheep in a similar meanner to the modern Border Collie was made in the seventeenth century.
TalkLetter	ReactionTimes	1	1393524365644,1393524365748,1393524365924,1393524366140,1393524366268,1393524366660,1393524366756,1393524367044,1393524367164,1393524367540,1393524368068,1393524368540,1393524368724,1393524369324,1393524369484,1393524369620,1393524369668,1393524369780,1393524371332,1393524371588,1393524371940,1393524372084,1393524372228,1393524372868,1393524373220,1393524373484,1393524373620,1393524373924,1393524374156,1393524374476,1393524374668,1393524375092,1393524375204,1393524375388,1393524375532,1393524375924,1393524376196,1393524376436,1393524376676,1393524376780,1393524376932,1393524377300,1393524377636,1393524378044,1393524378156,1393524378316,1393524378660,1393524378908,1393524380612,1393524380724,1393524380788,1393524380988,1393524381132,1393524381308,1393524381924,1393524382316,1393524382564,1393524382860,1393524382996,1393524383204,1393524383300,1393524384500,1393524384748,1393524384892,1393524385268,1393524385500,1393524385908,1393524386596,1393524386948,1393524387356,1393524387796,1393524388164,1393524388836,1393524389108,1393524389308,1393524389444,1393524389596,1393524389956,1393524390108,1393524390236,1393524390500,1393524390692,1393524390948,1393524391180,1393524391380,1393524391508,1393524392612,1393524392892,1393524393124,1393524394708,1393524395004,1393524395868,1393524396020,1393524396636,1393524396732,1393524396956,1393524397220,1393524397364,1393524397532,1393524397716,1393524397860,1393524397988,1393524398276,1393524398476,1393524398636,1393524398900,1393524399012,1393524399396,1393524399660,1393524399940,1393524400420,1393524400780,1393524401324,1393524401596,1393524401708,1393524402356,1393524402612,1393524402676,1393524402900,1393524403300,1393524403524,1393524403916,1393524405404,1393524405644,1393524405980,1393524406484,1393524406580,1393524406852,1393524407092,1393524407300,1393524407492,1393524407700,1393524407812,1393524408004,1393524408236,1393524408748,1393524408900,1393524409772,1393524409980,1393524410180,1393524410804,1393524411044,1393524411292,1393524411508,1393524412244,1393524412892,1393524413444,1393524413932,1393524414276,1393524414540,1393524414916,1393524415228,1393524415356,1393524415668,1393524415996,1393524416164,1393524416964,1393524417340,1393524417500,1393524417804,1393524418060,1393524418156,1393524418372,1393524418972,1393524419820,1393524420092,1393524420364,1393524420628,1393524420732,1393524421156,1393524421404,1393524421588,1393524421812,1393524422108,1393524422356,1393524422492,1393524422636,1393524423164,1393524425604,1393524425916,1393524426124,1393524426524,1393524426812,1393524426956,1393524427324,1393524427500,1393524427556,1393524427828,1393524428036,1393524428300,1393524428524,1393524428700,1393524428820,1393524429004,1393524429252,1393524429356,1393524429572,1393524429812,1393524429972,1393524430244,1393524430532,1393524430780,1393524430940,1393524431340,1393524431540,1393524431684,1393524432036,1393524432276,1393524432804,1393524432932,1393524433180,1393524433452,1393524433604,1393524433924,1393524434332,1393524434476,1393524435348,1393524435972,1393524436068,1393524436372,1393524436916,1393524437188,1393524437444,1393524437580,1393524437628,1393524437844,1393524438340,1393524438604,1393524438740,1393524439156,1393524439532,1393524441052,1393524441316,1393524441516,1393524441732,1393524441868,1393524441980,1393524442260,1393524442340,1393524442580,1393524442764,1393524442892,1393524443580,1393524443788,1393524444236,1393524445756,1393524445908,1393524446316,1393524447052,1393524447516,1393524447908,1393524448108,1393524448204,1393524448372,1393524448596,1393524448828,1393524448980,1393524449204,1393524449452,1393524449796,1393524450620,1393524451052,1393524451228,1393524452396,1393524453348,1393524453708,1393524454244,1393524454588,1393524454828,1393524455068,1393524455276,1393524455652,1393524456436,1393524456748,1393524457044,1393524457348,1393524457500,1393524457820,1393524458292,1393524458908,1393524459108,1393524459372,1393524459436,1393524459868,1393524459996,1393524460132,1393524460244,1393524460412,1393524460916,1393524461036,1393524461468,1393524461596,1393524461788,1393524462044,1393524462196,1393524462340,1393524462516,1393524462748,1393524462828,1393524462972,1393524463804,1393524464524,1393524464668,1393524464836,1393524465044,1393524465228,1393524465316,1393524465868,1393524465956,1393524466268,1393524466620,1393524466748,1393524467812,1393524468364,1393524468516,1393524468820,1393524469076,1393524469308,1393524469508,1393524469620,1393524469868,1393524470236,1393524470588,1393524470748,1393524472484,1393524472684,1393524472756,1393524472844,1393524474116,1393524474268,1393524474932,1393524475148,1393524475300,1393524475396,1393524475588,1393524475796,1393524475860,1393524476044,1393524476412,1393524476492,1393524476724,1393524476964,1393524477076,1393524477860,1393524478708,1393524479220,1393524479348,1393524479484,1393524479612,1393524480156,1393524480412,1393524480628,1393524481092,1393524481564,1393524482100,1393524482420,1393524482668,1393524484428,1393524484604,1393524484716,1393524484892,1393524485716,1393524486804,1393524486972,1393524487060,1393524487604,1393524487980,1393524488228,1393524488444,1393524488548,1393524488900,1393524489628,1393524489820,1393524490132,1393524491644,1393524492156,1393524492572,1393524505908,1393524506156,1393524506396,1393524506628,1393524506828,1393524507140,1393524507396,1393524507612,1393524507868,1393524508172,1393524508284,1393524508572,1393524508924,1393524509124,1393524509452,1393524509540,1393524509972,1393524510124,1393524510340,1393524510452,1393524512660,1393524513036,1393524513188,1393524513636,1393524514468,1393524515460,1393524516052,1393524516132,1393524516292,1393524518284,1393524518396,1393524520644,1393524521044,1393524521388,1393524521548,1393524521884,1393524522156,1393524522292,1393524522652,1393524522852,1393524522900,1393524523204,1393524523524,1393524523876,1393524524180,1393524524236,1393524524724,1393524525084,1393524525460,1393524526236,1393524527884,1393524528012,1393524528284,1393524528404,1393524528660,1393524529108,1393524529188,1393524529324,1393524529844,1393524530004,1393524530156,1393524532484,1393524532684,1393524532764,1393524533212,1393524534340,1393524534604,1393524534804,1393524535116,1393524535204,1393524535556,1393524535708,1393524535892,1393524536124,1393524536180,1393524536500,1393524537092,1393524537204,1393524537300,1393524537412,1393524539012,1393524539556,1393524539724,1393524539844,1393524540500,1393524541612,1393524542460,1393524542756,1393524543100,1393524543492,1393524544148,1393524544724,1393524545004,1393524545940,1393524546372,1393524546508,1393524548124,1393524548388,1393524548564,1393524548900,1393524549268,1393524549908,1393524550556,1393524550732,1393524550932,1393524551164,1393524551236,1393524551892,1393524552084,1393524552220,1393524552460,1393524552716,1393524553028,1393524553156,1393524553268,1393524553372,1393524554204,1393524554260,1393524554532,1393524554628,1393524554740,1393524554748,1393524557756,1393524558484,1393524558836,1393524559172,1393524560068,1393524560588,1393524560900,1393524561092,1393524561284,1393524561484,1393524561564,1393524561876,1393524562316,1393524562596,1393524563908,1393524564204,1393524564964,1393524565212,1393524565620,1393524565820,1393524566180,1393524566836,1393524567324,1393524567868,1393524568292,1393524568468,1393524568564,1393524568772,1393524568884,1393524569076,1393524569188,1393524569300,1393524569404,1393524569884,1393524570660,1393524570908,1393524572604,1393524573220,1393524573428,1393524573596,1393524573804,1393524573972,1393524574452,1393524574684,1393524574876,1393524575140,1393524575284,1393524575524,1393524575660,1393524576340,1393524577492,1393524577932,1393524578316,1393524578876,1393524579220,1393524579460,1393524579700,1393524579908,1393524580060,1393524580636,1393524580916,1393524581132,1393524581788,1393524581908,1393524582116,1393524582300,1393524582380,1393524582508,1393524582996,1393524583220,1393524583372,1393524585108,1393524585324,1393524585524,1393524585652,1393524586212,1393524587060,1393524587356,1393524587884,1393524588428,1393524588844,1393524588948,1393524589356,1393524589980,1393524590100,1393524590396,1393524590644,1393524591076,1393524591196,1393524591684,1393524591980,1393524592204,1393524592380,1393524592556,1393524592724,1393524592812,1393524593772,1393524594012,1393524594268,1393524594388,1393524594796,1393524594908,1393524595036,1393524595236,1393524595380,1393524595668,1393524595756,1393524595844,1393524596300,1393524596628,1393524596748,1393524597108,1393524597748,1393524598108,1393524598316,1393524598412,1393524598732,1393524599172,1393524599444,1393524599636,1393524599924,1393524600100,1393524600348,1393524600548,1393524600788,1393524601036,1393524601900,1393524602700,1393524603212,1393524603412,1393524603580,1393524603924,
