Normal	Paragraph	16	A Border Collie is never happier than when doing something.  Such is their desire to please that they are willing to be trained to do most things, and they usually excel in the field chosen for them by their owner.  Although primarily a sheep dog, the Border Collie is not averse to turning his paw to anything that involves work or pleasure in any sphere.  Border Collies are the dogs to beat at obedience trials.  They relish working hard with their handlers, and seem to find little difficulty in adapting their sheep-working habits to obedience, which, on the face of it, appears to be a totally different set of skills.
Normal	Responses	16	A Border Collie is neber happoer than when doing something. Such is rtheir desire to please that they are willing to be trained to do most things, and they usually excel in the field chosen for them by theoir owner. Although primarily a sheep dog , the Border Collie is not averse to turning his paw to anything that involves work or pleasure in any shprere. Bporder Collies are the dogs to beat at obedience trials. They relish working hard with theri handlers, and seem to find little difficulty in adapting their sheep-working habitys to obedience, which, on the face of iyt, appears to be taotally different set of skills.
Normal	ReactionTimes	16	1396553649221,1396553649693,1396553650133,1396553650381,1396553650548,1396553650701,1396553650901,1396553650981,1396553651269,1396553651661,1396553651973,1396553652165,1396553652269,1396553652421,1396553652549,1396553652741,1396553652869,1396553652981,1396553653140,1396553653428,1396553653581,1396553653949,1396553654085,1396553654173,1396553655117,1396553655516,1396553655669,1396553655869,1396553655997,1396553656157,1396553656269,1396553656341,1396553657477,1396553657789,1396553657893,1396553658029,1396553658165,1396553658381,1396553658949,1396553659052,1396553659157,1396553659261,1396553659429,1396553659733,1396553659877,1396553660333,1396553660557,1396553661165,1396553662029,1396553662389,1396553662500,1396553662621,1396553662669,1396553662876,1396553662989,1396553663109,1396553663229,1396553663317,1396553663725,1396553663901,1396553664789,1396553665029,1396553665165,1396553665325,1396553665581,1396553665749,1396553665941,1396553666173,1396553666693,1396553668021,1396553668141,1396553668309,1396553668525,1396553668677,1396553669205,1396553669581,1396553669749,1396553669901,1396553670005,1396553670126,1396553670261,1396553670461,1396553670989,1396553671157,1396553671301,1396553671477,1396553671573,1396553671700,1396553671805,1396553671941,1396553672141,1396553672341,1396553672997,1396553673093,1396553673228,1396553673325,1396553673509,1396553673717,1396553673797,1396553674029,1396553674149,1396553674357,1396553674652,1396553674877,1396553675053,1396553675205,1396553675301,1396553675429,1396553675637,1396553675741,1396553676021,1396553676317,1396553676533,1396553677069,1396553677517,1396553677629,1396553677797,1396553677924,1396553678021,1396553678117,1396553678325,1396553678509,1396553678669,1396553678893,1396553679053,1396553679205,1396553679381,1396553680189,1396553680533,1396553680637,1396553680821,1396553680925,1396553681045,1396553681253,1396553681445,1396553681788,1396553681965,1396553682413,1396553683141,1396553683501,1396553683605,1396553683749,1396553683861,1396553683973,1396553684253,1396553684533,1396553685365,1396553685557,1396553685741,1396553685917,1396553687613,1396553688076,1396553688205,1396553688301,1396553688381,1396553688565,1396553689021,1396553689165,1396553689269,1396553689397,1396553689605,1396553689733,1396553690205,1396553691021,1396553691485,1396553691733,1396553691925,1396553692092,1396553692244,1396553692493,1396553692781,1396553692996,1396553693852,1396553694021,1396553694069,1396553694213,1396553694365,1396553694800,1396553694957,1396553695341,1396553695557,1396553695725,1396553696485,1396553696861,1396553697005,1396553697157,1396553697245,1396553697365,1396553697605,1396553697885,1396553698317,1396553698469,1396553698637,1396553698765,1396553698869,1396553698965,1396553699077,1396553699196,1396553699429,1396553699981,1396553700117,1396553700244,1396553700365,1396553700445,1396553700637,1396553700653,1396553701701,1396553701813,1396553703109,1396553703477,1396553703629,1396553703885,1396553704013,1396553704173,1396553704365,1396553704549,1396553705261,1396553705613,1396553705845,1396553705989,1396553706149,1396553706309,1396553706525,1396553706645,1396553707437,1396553707821,1396553708037,1396553708213,1396553708357,1396553708485,1396553709821,1396553710189,1396553710421,1396553710557,1396553710813,1396553711109,1396553711525,1396553712101,1396553712229,1396553712405,1396553712556,1396553712685,1396553712917,1396553713189,1396553713413,1396553713644,1396553713813,1396553714965,1396553715149,1396553716165,1396553716261,1396553716541,1396553716749,1396553716981,1396553717181,1396553717373,1396553717541,1396553717717,1396553717901,1396553718237,1396553718549,1396553718677,1396553718853,1396553718989,1396553719173,1396553719300,1396553719525,1396553720565,1396553720741,1396553720941,1396553721109,1396553721229,1396553721349,1396553721541,1396553722757,1396553722917,1396553723045,1396553723245,1396553723445,1396553723581,1396553723981,1396553724349,1396553724477,1396553724605,1396553724725,1396553724813,1396553724973,1396553725117,1396553725269,1396553725397,1396553725493,1396553725621,1396553727093,1396553727221,1396553727349,1396553727445,1396553727653,1396553727805,1396553728012,1396553728893,1396553729204,1396553729333,1396553729469,1396553729557,1396553729661,1396553729853,1396553729989,1396553730037,1396553730181,1396553730309,1396553730437,1396553732109,1396553732349,1396553732477,1396553732621,1396553732701,1396553732901,1396553733317,1396553733493,1396553733805,1396553733981,1396553734181,1396553734445,1396553734637,1396553734869,1396553735317,1396553735765,1396553735957,1396553736101,1396553736213,1396553736437,1396553736661,1396553736892,1396553737037,1396553737269,1396553737413,1396553737565,1396553737741,1396553737845,1396553738277,1396553738397,1396553738517,1396553739085,1396553739245,1396553739437,1396553739581,1396553739693,1396553739765,1396553740549,1396553740900,1396553741093,1396553741157,1396553741357,1396553741533,1396553742229,1396553742445,1396553743365,1396553743933,1396553744092,1396553744389,1396553744605,1396553744629,1396553745429,1396553745757,1396553746093,1396553746165,1396553746877,1396553747221,1396553747405,1396553747605,1396553747733,1396553747877,1396553747997,1396553748124,1396553748837,1396553749077,1396553749237,1396553749381,1396553749501,1396553749605,1396553749677,1396553749780,1396553749877,1396553750773,1396553750941,1396553751141,1396553751373,1396553752133,1396553752565,1396553752685,1396553752829,1396553752981,1396553753101,1396553753349,1396553753485,1396553753717,1396553754333,1396553754621,1396553754733,1396553755269,1396553755485,1396553756477,1396553756677,1396553756909,1396553757013,1396553757189,1396553757349,1396553757533,1396553757885,1396553758845,1396553758997,1396553759141,1396553759269,1396553759404,1396553759525,1396553759789,1396553759989,1396553761421,1396553761597,1396553761741,1396553761829,1396553761997,1396553763533,1396553763669,1396553763797,1396553763965,1396553764061,1396553764317,1396553764789,1396553765349,1396553765517,1396553765653,1396553765741,1396553765893,1396553766029,1396553766917,1396553767013,1396553767125,1396553767245,1396553767437,1396553767565,1396553768029,1396553768517,1396553768621,1396553768820,1396553768917,1396553769101,1396553769229,1396553769301,1396553769421,1396553769645,1396553770468,1396553771221,1396553771525,1396553771645,1396553771765,1396553771893,1396553772125,1396553772309,1396553772501,1396553772693,1396553773717,1396553773853,1396553773941,1396553774037,1396553774181,1396553774269,1396553775653,1396553775853,1396553775973,1396553776157,1396553776301,1396553776413,1396553776485,1396553776613,1396553776733,1396553776813,1396553776949,1396553777053,1396553777877,1396553778309,1396553778501,1396553778669,1396553778821,1396553778997,1396553779093,1396553779981,1396553780381,1396553780525,1396553780661,1396553780789,1396553780877,1396553780997,1396553781381,1396553781893,1396553782061,1396553782237,1396553782821,1396553783125,1396553783285,1396553783637,1396553784293,1396553784421,1396553784789,1396553785005,1396553785285,1396553785437,1396553785565,1396553785701,1396553786677,1396553786901,1396553787005,1396553787117,1396553787405,1396553787517,1396553788005,1396553788445,1396553788605,1396553788789,1396553788925,1396553789092,1396553789589,1396553790469,1396553790613,1396553790741,1396553790903,1396553791052,1396553791165,1396553791317,1396553791405,1396553791549,1396553791653,1396553792269,1396553792493,1396553792701,1396553792708,1396553792813,1396553794180,1396553794597,1396553794709,1396553794837,1396553794999,1396553795221,1396553795429,1396553795589,1396553795861,1396553796093,1396553796301,1396553796421,1396553796596,1396553797733,1396553797861,1396553798013,1396553798141,1396553798277,1396553798381,1396553798509,1396553798957,1396553799573,1396553800821,1396553801021,1396553801172,1396553801253,1396553801356,1396553801429,1396553801533,1396553802077,1396553802205,1396553802325,1396553802517,1396553802677,1396553803277,1396553803421,1396553803517,1396553803693,1396553803869,1396553805365,1396553805588,1396553806141,1396553806429,1396553806653,1396553806772,1396553806885,1396553807036,1396553807229,1396553807629,1396553807892,1396553808301,1396553808437,1396553808581,1396553808740,1396553808949,1396553809133,1396553809301,1396553809445,1396553810565,1396553811189,1396553811333,1396553811501,1396553811629,1396553811781,1396553812309,1396553812724,1396553812909,1396553813020,1396553813165,1396553813301,1396553813397,1396553813621,1396553813749,1396553813877,1396553814077,1396553815045,1396553815212,1396553815445,1396553815581,1396553815709,1396553815997,1396553816181,1396553816493,1396553816661,1396553816788,1396553816997,1396553817109,1396553817229,1396553818053,
QData	0	100	0	0
SilentWord	Paragraph	16	Border Collies have become the chief participant in the sport of agility. Their natural athleticism and keenness to please have made them a very suitable subject for this sport, where the main requirements are speed and the ability to clear a variety of jumps, weave through poles, and go through tunnels.  If the Border Collie has a fault in this sport, it is that it can be faster than the handler, and this can lead to errors.  It is no coincidence, though, that the top agility dog has been a Border Collie since they started recording winners.  Working trials are yet another canine sphere where Border Collies have become the dog to beat.
SilentWord	Responses	16	Bordeer coliies have beome the chief participant in the sport of agility. Their natural athleticism and keeness to please have made them a very suitable subject for this sport., where the main requirements are speed and the ability to clear a variety of jumps, weave through poles, and go through tunnels. If the Border Collie has a fault in this sport, it is that it can be afaster than the hanfdler, and this can lead to errors. It is no coincidence, though, that the top agility dog has benn a Border Collire since they strated recording winnrers. Working trials are yet another canine sphere where Border Collies have become the dog to beat.
SilentWord	ReactionTimes	16	1396553929645,1396553929845,1396553930157,1396553930365,1396553930533,1396553930661,1396553931205,1396553931573,1396553931965,1396553932285,1396553932477,1396553932772,1396553932917,1396553934581,1396553934741,1396553934845,1396553935005,1396553935085,1396553935253,1396553935389,1396553935613,1396553936005,1396553936085,1396553936437,1396553937397,1396553937549,1396553938573,1396553938853,1396553939005,1396553939061,1396553939181,1396553939725,1396553939829,1396553940853,1396553940981,1396553941149,1396553941340,1396553941941,1396553942101,1396553942349,1396553942653,1396553942853,1396553943093,1396553943469,1396553943980,1396553944133,1396553944269,1396553944453,1396553944629,1396553945181,1396553945325,1396553945485,1396553945581,1396553945661,1396553945740,1396553945821,1396553945997,1396553946093,1396553946261,1396553946397,1396553946613,1396553946981,1396553947717,1396553947885,1396553948004,1396553948165,1396553948357,1396553949148,1396553949333,1396553949509,1396553949677,1396553949781,1396553950685,1396553950869,1396553951141,1396553951293,1396553951397,1396553951621,1396553951725,1396553951916,1396553952445,1396553952604,1396553952925,1396553953045,1396553953141,1396553953373,1396553953581,1396553953741,1396553954189,1396553954645,1396553954933,1396553955717,1396553955885,1396553956117,1396553956317,1396553956748,1396553957756,1396553958085,1396553958253,1396553958429,1396553959101,1396553959301,1396553959461,1396553959613,1396553959989,1396553960165,1396553960301,1396553960509,1396553960677,1396553962773,1396553962957,1396553963149,1396553963461,1396553963597,1396553963757,1396553963909,1396553964004,1396553964141,1396553964277,1396553964437,1396553964660,1396553964893,1396553965837,1396553965941,1396553966045,1396553966156,1396553966261,1396553966460,1396553966565,1396553966765,1396553967061,1396553967397,1396553967773,1396553967885,1396553967989,1396553968157,1396553968973,1396553969165,1396553969445,1396553970021,1396553970109,1396553970245,1396553970405,1396553970644,1396553971477,1396553971653,1396553971821,1396553972020,1396553972141,1396553972277,1396553972541,1396553972733,1396553972885,1396553973749,1396553973877,1396553974116,1396553974445,1396553974580,1396553974797,1396553974957,1396553975165,1396553976109,1396553976237,1396553976333,1396553976413,1396553976524,1396553976661,1396553976828,1396553976941,1396553977077,1396553977261,1396553977741,1396553977885,1396553978045,1396553978229,1396553979197,1396553980165,1396553980341,1396553981613,1396553981781,1396553981909,1396553982149,1396553982349,1396553982693,1396553982885,1396553982997,1396553983125,1396553983245,1396553983461,1396553983581,1396553983677,1396553983829,1396553984461,1396553985013,1396553985165,1396553985405,1396553985581,1396553985733,1396553985901,1396553987261,1396553987565,1396553987685,1396553987765,1396553987933,1396553988181,1396553988381,1396553988517,1396553988717,1396553988829,1396553989013,1396553989132,1396553989245,1396553989397,1396553989541,1396553989725,1396553990669,1396553990789,1396553990885,1396553990989,1396553991141,1396553991421,1396553991501,1396553991677,1396553991741,1396553992173,1396553992349,1396553992509,1396553992709,1396553992933,1396553993188,1396553993373,1396553994389,1396553994685,1396553994805,1396553994980,1396553995141,1396553995205,1396553995381,1396553995517,1396553995749,1396553996517,1396553996653,1396553996749,1396553997125,1396553997213,1396553997421,1396553997588,1396553997773,1396553997893,1396553998013,1396553998269,1396553999029,1396553999333,1396553999461,1396553999685,1396553999813,1396554000589,1396554001093,1396554001261,1396554002589,1396554002765,1396554003269,1396554003477,1396554003685,1396554003885,1396554004013,1396554004645,1396554005029,1396554005141,1396554005237,1396554005445,1396554005669,1396554005861,1396554006013,1396554006213,1396554006493,1396554006629,1396554006757,1396554006885,1396554007061,1396554008397,1396554008541,1396554008661,1396554008741,1396554009805,1396554009996,1396554010375,1396554010477,1396554010653,1396554012077,1396554012133,1396554012277,1396554012461,1396554012645,1396554012821,1396554012989,1396554013173,1396554013349,1396554013485,1396554013661,1396554013797,1396554013917,1396554014077,1396554014220,1396554015261,1396554015413,1396554015629,1396554015877,1396554016013,1396554016957,1396554017021,1396554017149,1396554017221,1396554017717,1396554017941,1396554018141,1396554018349,1396554018517,1396554018677,1396554018829,1396554019165,1396554019357,1396554019573,1396554020461,1396554020661,1396554020837,1396554021597,1396554021861,1396554021949,1396554022101,1396554023045,1396554023237,1396554023301,1396554023581,1396554023709,1396554023845,1396554024061,1396554024213,1396554025005,1396554025373,1396554025492,1396554025645,1396554025749,1396554025845,1396554025973,1396554026072,1396554026189,1396554026381,1396554026413,1396554026597,1396554026765,1396554026949,1396554028485,1396554028629,1396554028781,1396554028917,1396554029037,1396554029213,1396554029317,1396554029445,1396554030749,1396554030837,1396554030957,1396554031077,1396554031357,1396554032269,1396554032389,1396554032509,1396554032677,1396554032861,1396554033085,1396554033317,1396554033741,1396554033869,1396554033965,1396554034157,1396554034221,1396554035485,1396554035765,1396554036117,1396554036205,1396554036293,1396554037637,1396554037909,1396554038085,1396554038205,1396554038317,1396554038532,1396554039445,1396554039501,1396554039653,1396554039765,1396554039981,1396554040093,1396554040277,1396554040477,1396554041109,1396554041405,1396554041573,1396554041693,1396554043485,1396554043637,1396554043725,1396554043837,1396554043949,1396554044165,1396554045493,1396554045565,1396554045717,1396554045821,1396554046061,1396554046341,1396554046509,1396554046637,1396554047509,1396554047781,1396554047909,1396554048069,1396554048197,1396554048341,1396554048469,1396554048549,1396554048709,1396554049397,1396554049621,1396554050237,1396554050925,1396554051053,1396554051373,1396554052733,1396554052901,1396554053109,1396554053349,1396554053573,1396554053749,1396554053909,1396554054149,1396554054797,1396554054957,1396554055141,1396554055373,1396554055565,1396554055957,1396554056741,1396554057005,1396554057253,1396554058029,1396554058341,1396554058477,1396554058621,1396554058756,1396554059669,1396554059820,1396554059940,1396554060045,1396554060189,1396554060285,1396554060517,1396554060653,1396554061653,1396554061853,1396554061989,1396554062101,1396554062236,1396554062365,1396554062765,1396554063133,1396554063253,1396554063349,1396554063453,1396554063613,1396554063757,1396554063885,1396554064101,1396554065029,1396554066349,1396554066684,1396554066869,1396554067069,1396554067253,1396554067357,1396554068357,1396554068725,1396554068901,1396554069061,1396554069237,1396554069917,1396554070037,1396554070157,1396554070325,1396554070517,1396554070621,1396554070885,1396554071037,1396554071245,1396554071349,1396554071509,1396554071893,1396554072133,1396554072284,1396554072501,1396554072685,1396554072789,1396554073005,1396554073325,1396554073661,1396554074325,1396554074445,1396554074613,1396554074781,1396554074789,1396554076197,1396554076516,1396554076613,1396554076733,1396554076773,1396554076949,1396554077173,1396554077829,1396554077909,1396554078029,1396554078085,1396554078237,1396554078381,1396554078485,1396554078669,1396554078741,1396554079389,1396554079565,1396554080221,1396554081925,1396554082229,1396554082373,1396554082597,1396554082796,1396554082957,1396554083125,1396554083293,1396554083429,1396554083549,1396554083645,1396554084245,1396554084421,1396554084716,1396554084869,1396554085013,1396554085605,1396554085725,1396554086021,1396554086821,1396554087349,1396554087781,1396554088005,1396554088125,1396554088221,1396554088397,1396554088541,1396554088629,1396554088797,1396554089541,1396554089677,1396554089893,1396554089996,1396554090133,1396554090237,1396554090405,1396554090876,1396554091061,1396554091221,1396554091349,1396554091509,1396554091629,1396554091733,1396554091933,1396554092861,1396554092989,1396554093141,1396554093245,1396554093333,1396554093453,1396554093557,1396554093773,1396554094325,1396554094469,1396554094597,1396554094741,1396554094861,1396554095005,1396554095549,1396554095813,1396554096109,1396554096396,1396554096517,1396554096605,1396554096789,1396554097901,1396554098245,1396554098405,1396554098517,1396554098781,1396554098980,1396554099245,1396554099541,1396554099733,1396554099885,1396554100093,1396554100277,1396554100485,1396554100621,1396554100981,1396554101261,1396554101437,1396554101557,1396554101717,1396554101845,1396554102245,1396554102517,1396554103036,1396554103149,1396554103365,1396554103493,1396554103597,1396554103789,1396554103909,1396554104125,1396554104269,1396554104389,1396554104501,1396554104645,1396554105317,1396554105429,1396554105525,1396554105637,1396554106077,1396554106205,1396554106461,1396554106829,1396554107484,1396554107645,1396554107829,1396554107981,1396554108069,1396554108188,1396554108325,1396554108741,
SilentLetter	Paragraph	16	Indeed it is difficult to know how man ever managed large flocks of sheep on the rough and hilly terrain of these areas without the help of these wonderful dogs.  The strains which proved most adept at the specialized type of work that was required were highly prized and selectively bred from.  This produced the sort of collie we know today and from looking at very old photographs it is remarkable how little they have changed in the last hundred years or so.  It proves that the early flockmasters knew well the type of dog that was built on the correct lines for the job it was intended to do.
SilentLetter	Responses	16	Indeed it is difficult to know how man ever managed large flocks of sheep on the rough and hilly terrain of these areas without the help pof these wonderful dogs. The strains which provide most adept at the specialized type of work that was required were highly prized and selectively bred from. This produced the sort of collie we know today and from looking at tvery old photographs it is remarkable how little they have changed in the last hundred years or so. It proves that the early flockmasters knew well the type of dog that was built on the correct lines for the job it was inteneded to sodo.
SilentLetter	ReactionTimes	16	1396554136077,1396554136237,1396554136405,1396554136669,1396554136829,1396554137021,1396554137277,1396554137509,1396554137693,1396554137837,1396554138005,1396554138141,1396554138301,1396554138573,1396554138749,1396554138933,1396554139077,1396554139285,1396554139373,1396554139541,1396554139765,1396554139949,1396554140141,1396554140325,1396554140445,1396554140693,1396554140876,1396554141053,1396554141357,1396554141565,1396554142093,1396554142773,1396554142957,1396554143237,1396554143453,1396554143733,1396554143933,1396554144068,1396554144277,1396554144549,1396554144677,1396554144773,1396554144957,1396554145165,1396554145389,1396554145565,1396554145701,1396554146021,1396554146164,1396554146285,1396554146461,1396554146717,1396554147293,1396554147397,1396554147605,1396554147853,1396554148005,1396554148213,1396554148869,1396554148997,1396554149141,1396554149269,1396554149445,1396554149645,1396554150109,1396554150597,1396554150813,1396554150933,1396554151085,1396554151205,1396554151365,1396554151517,1396554151677,1396554152349,1396554152805,1396554152965,1396554153125,1396554153229,1396554153317,1396554153405,1396554153517,1396554153756,1396554153925,1396554154117,1396554154301,1396554154421,1396554154677,1396554155173,1396554155333,1396554155485,1396554155637,1396554155821,1396554156061,1396554156308,1396554156445,1396554156557,1396554156829,1396554157341,1396554157517,1396554157685,1396554158165,1396554158421,1396554158701,1396554158861,1396554159053,1396554159773,1396554159941,1396554160053,1396554160189,1396554160285,1396554160397,1396554160629,1396554160861,1396554161165,1396554161373,1396554161677,1396554161877,1396554162101,1396554162301,1396554162517,1396554162749,1396554162949,1396554163101,1396554163165,1396554163341,1396554163461,1396554163644,1396554164173,1396554164357,1396554164485,1396554164597,1396554164701,1396554164965,1396554165109,1396554165309,1396554165516,1396554165892,1396554166229,1396554167245,1396554168093,1396554168453,1396554168709,1396554168813,1396554168933,1396554169181,1396554169357,1396554169565,1396554169709,1396554169821,1396554170677,1396554170965,1396554171141,1396554171333,1396554171517,1396554171677,1396554171909,1396554172077,1396554172245,1396554172325,1396554172613,1396554172781,1396554173389,1396554173581,1396554173829,1396554173989,1396554174133,1396554174229,1396554175069,1396554175237,1396554175429,1396554175581,1396554175845,1396554176061,1396554176541,1396554176741,1396554177037,1396554177205,1396554177381,1396554177493,1396554177589,1396554177772,1396554178389,1396554178541,1396554178621,1396554178909,1396554179053,1396554179229,1396554179437,1396554179941,1396554180332,1396554180477,1396554180621,1396554180797,1396554181373,1396554181629,1396554181933,1396554182141,1396554182429,1396554183605,1396554183717,1396554183869,1396554184037,1396554184341,1396554185269,1396554185445,1396554185612,1396554185789,1396554186405,1396554186565,1396554186685,1396554186918,1396554187117,1396554187261,1396554187405,1396554188349,1396554188709,1396554188981,1396554189165,1396554189973,1396554190365,1396554190500,1396554190797,1396554191005,1396554191237,1396554191861,1396554192021,1396554192149,1396554192317,1396554192725,1396554192933,1396554193109,1396554194045,1396554194269,1396554194373,1396554194493,1396554194581,1396554194725,1396554194845,1396554195005,1396554195117,1396554195277,1396554195557,1396554196117,1396554196341,1396554196557,1396554196709,1396554196829,1396554197045,1396554197229,1396554198317,1396554198653,1396554198805,1396554198997,1396554199125,1396554199253,1396554199557,1396554199709,1396554199901,1396554200036,1396554200325,1396554200493,1396554201253,1396554201733,1396554202005,1396554202197,1396554202469,1396554202733,1396554202949,1396554203765,1396554204493,1396554204653,1396554204837,1396554205685,1396554206085,1396554206485,1396554206669,1396554206789,1396554207005,1396554207293,1396554207461,1396554207685,1396554207909,1396554208029,1396554208228,1396554209173,1396554209612,1396554209765,1396554209917,1396554210077,1396554210340,1396554210757,1396554210925,1396554211045,1396554211245,1396554211893,1396554212077,1396554212365,1396554212573,1396554214021,1396554214165,1396554214277,1396554214485,1396554214692,1396554215485,1396554216029,1396554216309,1396554216405,1396554216597,1396554216813,1396554217349,1396554217661,1396554217765,1396554217869,1396554217989,1396554218148,1396554218269,1396554218573,1396554218749,1396554220037,1396554220996,1396554221132,1396554221229,1396554221421,1396554221573,1396554221757,1396554221877,1396554222045,1396554222157,1396554222365,1396554223365,1396554223493,1396554223645,1396554223797,1396554223925,1396554224061,1396554224189,1396554225013,1396554225373,1396554225501,1396554225757,1396554225941,1396554226109,1396554226773,1396554226933,1396554227093,1396554227197,1396554227317,1396554227573,1396554227781,1396554228253,1396554228421,1396554228613,1396554229053,1396554229221,1396554229348,1396554229477,1396554229637,1396554229789,1396554229957,1396554230661,1396554231125,1396554231285,1396554231429,1396554231621,1396554236237,1396554236373,1396554236461,1396554236604,1396554237125,1396554237589,1396554237749,1396554237917,1396554238973,1396554239429,1396554239645,1396554239869,1396554240053,1396554240205,1396554240413,1396554240637,1396554241381,1396554241589,1396554241893,1396554242021,1396554242973,1396554243333,1396554243485,1396554243557,1396554243725,1396554243821,1396554243981,1396554244645,1396554244797,1396554244917,1396554245101,1396554245357,1396554245589,1396554245869,1396554246061,1396554246260,1396554246429,1396554246661,1396554247501,1396554247677,1396554247813,1396554247925,1396554248045,1396554248229,1396554248405,1396554248541,1396554248629,1396554248756,1396554248901,1396554250052,1396554250157,1396554250261,1396554250317,1396554250461,1396554250621,1396554250701,1396554250805,1396554250924,1396554251005,1396554251221,1396554251341,1396554251452,1396554251549,1396554251717,1396554251797,1396554251973,1396554252573,1396554252957,1396554253125,1396554253261,1396554253381,1396554253445,1396554253573,1396554253629,1396554254221,1396554254333,1396554254469,1396554254637,1396554254789,1396554255493,1396554255621,1396554255757,1396554255893,1396554256093,1396554256220,1396554256549,1396554257149,1396554257597,1396554257741,1396554257869,1396554258093,1396554258237,1396554258445,1396554258997,1396554259125,1396554259237,1396554259365,1396554259437,1396554260149,1396554260325,1396554260749,1396554261373,1396554261557,1396554261805,1396554261965,1396554262037,1396554262213,1396554262445,1396554262677,1396554263389,1396554263813,1396554263917,1396554264117,1396554264189,1396554264341,1396554264493,1396554264549,1396554264701,1396554265853,1396554266252,1396554266389,1396554266572,1396554266709,1396554266901,1396554267053,1396554267885,1396554268060,1396554268221,1396554268276,1396554268453,1396554268765,1396554268901,1396554269101,1396554269173,1396554269333,1396554269429,1396554270093,1396554270333,1396554270701,1396554270829,1396554271037,1396554271157,1396554271325,1396554271605,1396554271805,1396554272020,1396554272181,1396554272365,1396554272597,1396554272717,1396554272837,1396554273013,1396554274173,1396554274269,1396554274469,1396554274612,1396554275253,1396554275669,1396554275813,1396554275925,1396554276397,1396554276589,1396554276725,1396554277572,1396554277781,1396554277877,1396554278005,1396554278101,1396554278269,1396554279013,1396554279197,1396554279349,1396554279509,1396554279709,1396554279837,1396554280053,1396554280349,1396554280477,1396554281349,1396554281813,1396554282653,1396554282837,1396554283013,1396554283685,1396554283837,1396554284396,1396554284852,1396554284989,1396554285149,1396554285285,1396554285389,1396554285805,1396554285981,1396554286477,1396554286925,1396554287093,1396554287197,1396554287325,1396554287541,1396554287772,1396554288365,1396554288485,1396554288580,1396554288701,1396554289301,1396554289421,1396554289501,1396554289613,1396554290013,1396554290157,1396554290365,1396554291117,1396554291437,1396554291549,1396554291685,1396554291781,1396554292165,1396554292317,1396554292693,1396554292981,1396554293125,1396554293341,1396554293485,1396554293653,1396554293869,1396554295517,1396554295861,1396554296069,1396554296341,1396554296885,1396554297013,1396554297165,1396554297269,1396554297389,1396554299525,1396554299661,1396554300181,
